regimen_detail_id,regimen_id,vaccine_id,from_age,to_age,age_unit_code,age_unit,from_age_number,to_age_number,schedule_type,required_injections,max_injections,unit,regimen_detail_note,dosage,nearest_injection_distance,max_distance,min_distance,is_pregnant_regimen,is_required,note,created_at,modified_at,etl_date,etl_by,record_checksum,primary_checksum
b8c3f256-9ee7-4e6a-bdfa-6d5032d92e8d,64577e32-df1b-4b22-8d51-8beb2f72bdd7,50b8cd1b-fd31-4a24-808d-72ec6f5f8291,0 tu?n,1000 tu?i,1,Week,0,52143,Tiêm b?p 0.5ml - Booster,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/4/2024,7/25/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a4f6bac5c496e0ddae7f3514ebaad602,5d6c7b197253dd6a3554bd4e4e9d0a57
b937748f-f8c7-481e-88ea-2a62590ef015,e1d5797c-ca19-4a1a-964e-d1149e2a463c,6f904daa-8647-406b-9470-b1faf043c2d1,13 tu?i,,3,Age,13,1000,T? 13 tu?i,2,2,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,556a4a0ec34569522e0fafe48093879d,543c743541a5bb2e92f1aa69343eda6a
b978d265-447d-4ff3-8c8e-d55ec626293c,4b3155a8-cddb-43c5-923a-7c4f93f195fd,9ee1bcc6-bfac-4154-b74c-8347b88cba3c,7 tu?i,,3,Age,7,1000,T? 7 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,20680e1174ff0361e9feda7ccc3d9c1e,a5356286c9ccc98f970daa277365ccf7
b9c2835f-6a2d-49d2-8f0c-10ade5c2f2b0,ec93c537-8b5d-47a4-9e7f-3c3ac7b496a1,c831fd22-a28b-4976-a61c-d2d646d948ab,12 tháng tu?i,36 tháng tu?i,2,Month,12,36,T? 1 - 3 tu?i,3,3,ml,??n N?M 15 tu?i,0.5,NaN,36,36,FALSE,FALSE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,abd9f00cc3001c465841b375a63e35dd,d609ddc86f6ff72b73c58713525d7e32
b9fb060e-cdbd-49c7-bcbe-6b70219d72a5,43d1fe1c-da6f-41cc-8c86-dcea401ff968,f44a0269-f87c-4ea8-ba37-be5e01fc012e,>= 20 tu?i,,3,Age,20,1000,T? tròn 20 tu?i tr? lên - Nhanh,4,NaN,ml,,0.5,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,bc9e1fe853a0cab76e6598bcf51bef6f,9ca900219bb812823d130572c750597a
ba590fcd-8075-4a7c-8401-83d618c5c6f1,31a399b7-18da-4a44-907e-e08cc4ee1f80,b046a06e-cfc1-4327-9bfe-8efd07372dbd,24 tháng tu?i,50 tu?i,2,Month,24,600,T? 24 tháng - 50 tu?i,2,2,ml,,0.5,30,30,28,FALSE,TRUE,None,6/1/2024,1/3/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,343f4a849c05cce684a71dca2a21e73d,f5cac5c5120fefa2d0d6d16bd46ce570
ba60b46d-4ec2-476a-a038-ccaa82fef4d6,0faa12fb-9688-40de-9f07-8e75604a82f3,d2eee2d8-8568-4a60-b1c2-0c3ffef6bbcd,>= 0 Tu?i,,1,Week,0,52143,T? 0 tu?i tr? lên,10,10,ml,,0.5,0,0,0,FALSE,TRUE,None,10/28/2024,10/28/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,44db455aa230b84a1198590f97127ad1,9bd9f1949c9c716aa3c9dcabd75c4ece
baf3ca02-097d-43cd-ab74-ba0c086c94e2,1ad0ef83-f1c1-47e3-8242-846e6a382ddc,f4b7e4be-1758-4d3c-9244-8564c6680e23,None,<= 49 tu?i,1,Week,0,2555,Booster,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/4/2024,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e247a1ccc2bdc0ba17fbd4ce9220ef73,3b3485bc64ef638bb1c3a88639de957d
bb03de9e-a3fe-468d-b630-a76af032c5f6,720af96a-5638-4ecb-ab04-caaf87a5266a,c0ebde42-0cab-4176-9151-5f6e9db021b1,>= 02 tháng,< 04 tu?i,1,Week,8,209,T? tròn 02 tháng tu?i - d??i 04 tu?i - c? b?n,3,NaN,ml,,0.5,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,6b566a1787b7e52c618b26feed8e19e6,3fc4b21652ce3fd4d5642d73e5041447
bb8e68dd-2e71-4cde-b380-56a334c1fb4a,2eb912bb-fa6b-4942-b122-de2386b0c96f,1bd6264a-cef7-4a86-a70e-98df51204905,>= 1 tu?i,<16 tu?i,2,Month,12,192,T? 1 tu?i - d??i 16 tu?i,1,1,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9d6873232c6c4e0b04ab6ebfed79f1a9,98d53676652c4100744117d044b2c93f
bb96d2f9-e614-401e-888f-dfc90f139d2c,6dcde59c-3106-4cac-b77b-e39285a6d014,b046a06e-cfc1-4327-9bfe-8efd07372dbd,2 tháng tu?i,< 6 tháng tu?i,1,Week,8,26,T? 02 tháng - d??i 6 tháng - d?ch bùng phát,4,4,ml,,0.5,0,0,0,FALSE,TRUE,None,6/1/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,f4ca8687e015583ada2939199a920780,fef5fa76b95bd204e778725b9189b194
bbac3327-5104-4d85-8a8b-8b99333faf1e,8008cd18-ee15-4847-9ccc-7dedd3b698ef,65bd51b4-34e3-47fc-87a4-7651ee3ba317,>= 02 tháng,,1,Week,8,52143,T? tròn 02 tháng tu?i tr? lên,3,NaN,ml,,0.5,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b13e3cb4dda0c39d0b4850482a0d87e4,7a83ed5a3a851f11f424525d7a2d0136
bbcb15e9-2b99-4ba4-bda3-45a7e15e844e,7120240e-e130-4657-a78f-4d320891329e,96c63595-2c56-4227-95a5-08ba019485a5,15 tu?i,< 46 tu?i,3,Age,15,46,T? 15 - d??i 46 tu?i,3,3,ml,None,0.5,NaN,120,118,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,fc514287488c38bb0376879385b53c5d,bc90b28c71a904bf8b74004403c92402
bbefaef4-519e-4d54-bd8f-ad3405885a80,5323a3d9-fb0e-41df-b620-de9e3384f553,9fc2c76a-531a-458f-9703-3fd9c5f8a15f,6 tháng tu?i,9 tu?i,2,Month,6,108,T? 6 tháng - d??i 9 tu?i,2,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,bf5120cdd98fcd450d50e06629e9e9f6,23afe1619fe54dcc0a5e5e7acd18be1b
bc25dbe7-2ee2-4f43-bc60-31a412a6d0fc,cad4bc21-67ec-44ff-bc24-334a20b81da9,7067ae7c-beac-45be-9b3f-dc7b05486620,6 tu?n tu?i,< 7 tháng tu?i,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i,4,4,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,4e83e01c4ea007d7b729be9689e5b660,19504dda3b71fd700a4bdd43c4a8c9b0
bcfdcdb7-4d19-497c-907b-b3779d9452a7,6dcde59c-3106-4cac-b77b-e39285a6d014,b046a06e-cfc1-4327-9bfe-8efd07372dbd,2 tháng tu?i,< 6 tháng tu?i,1,Week,8,26,T? 02 tháng - d??i 6 tháng - d?ch bùng phát,4,4,ml,,0.5,30,30,28,FALSE,TRUE,None,6/1/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9f978b7312b21e1b49a31f7d978b76ab,22f015b6dc7a959aefab74f1b12967c4
be130d23-d313-469b-b448-12b19ffef216,48483a51-825c-43b5-83de-eeed9addb7ae,f812def4-8e9f-404e-9ecc-8509113ad10d,2 tháng tu?i,< 7 tu?i,1,Week,8,365,T? 2 tháng - d??i 7 tu?i ch?a tiêm BH-HG-UV,5,NaN,ml,None,0.5,NaN,1080,1078,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d46541c2792e4b1d8c3fda71ed691219,697f9ecab0f226a5168f764de302a361
be561a5d-d77e-4a98-936b-23e05ddad6c9,d54c1d1d-f311-4167-b8f2-3e3811a2fdee,cd542041-0791-4943-bef1-47fc343e388b,,10 tu?i,1,Week,0,522,T? 10 tu?i tr? xu?ng - Thông th??ng,3,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,1/3/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ca0d7881892236e3bd0357984aeb6379,5a7f357aaf669ef81689b5858c96bab8
c04c1894-1943-4bc1-bb7d-d7970f436ae6,ad8ea1d9-402c-458e-88b6-41ac0f348aca,a83c9ec4-c3e0-4bf2-bcbc-057554490687,6 tu?n tu?i,24 tu?n,1,Week,6,24,T? 6 tu?n - tròn 24 tu?n tu?i,2,2,ml,None,1.5,0,0,0,FALSE,TRUE,None,8/17/2023,1/3/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,b0639a20390629f993b5bd3729a211db,831d133579baa87097eff494273f9022
c05e0122-ebf3-4454-849c-b3d5e13594cc,4e4a575f-cddb-4bac-ba8d-f350d68519ea,678391be-ff09-4b83-8ead-f1a4e3d1562d,> 10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Thông th??ng,3,NaN,ml,None,1,30,30,28,FALSE,FALSE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9b2f5cda179a2c8a603013ccb920b526,a0155c0f4668bcbab36c431637046907
c1d2e3f4-5678-90ab-cdef-1234567890ab,356088ce-da68-4c8d-891a-0272913dce28,6095081d-1991-4abd-ad81-ae6c94b10b18,6 tháng tu?i,< 1 tu?i,2,Month,6,12,T? 6 tháng - d??i 1 tu?i,2,2,ml,,0.5,0,0,0,FALSE,TRUE,None,11/8/2025,11/8/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2f4a84d29978fa57032e93c6385b51cc,c3f2711d53307194e14500c65b789a4c
c2d6ef23-1eac-4aa7-b6e5-3bf3c702c69b,8f9f4e57-6f40-417b-b94f-ac39323d2254,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,7,7,7,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,890e861297032883e9fc06a33ba92e5d,835dad9092893cfe217d4eaed74ddf8b
c2f53fd6-712d-4304-acbb-8683140b6af5,a6d263fa-a834-41bf-aad1-ed06239b79b8,dfbb61f5-306a-4a02-bba0-ca3cc234e048,6 tháng,< 36 tháng tu?i,2,Month,6,36,T? 6 tháng - d??i 36 tháng tu?i,2,NaN,ml,None,0.25,NaN,360,358,FALSE,FALSE,None,6/17/2025,6/26/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ea5ccb94107b16c8bccd9dbf28702ce5,68636f4135c3814c37b998b16359f25b
c452b208-1a47-4426-a94e-1a527f4a755b,75ecf56e-33f1-4135-9c62-e010baa339ed,5279d7bb-8916-46dd-91a1-53838bee091d,,,0,None,0,0,Ph? n? mang thai,2,2,ml,None,0.5,0,0,0,TRUE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,262b4ad1495734f88bf2fd6802186882,41fd36b9bcab7afd3df2a1a22798984c
c4a3c2bf-7ae2-42df-a749-7b9df765b5f5,71cb4571-28da-45a5-b710-4f2e988f9fd4,0eabd09e-baae-46f5-93e8-a8894d3e2bfb,,< 20,3,Age,0,1000,T? d??i 20 tu?i tr? xu?ng - Thông th??ng,3,NaN,ml,,0.5,0,0,0,FALSE,FALSE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ea0bdd3f5fe11a03c145f393a282d396,1cddff07a783c85e7255a0e0230d0213
c596751e-6424-40f3-b693-500d35010abb,71afd061-5076-497c-b5f6-c70eec21938f,4271432d-31d6-44c4-a7b2-5b335928d9af,6 tháng tu?i,< 46 tu?i,2,Month,6,552,T? 6 tháng - d??i 46 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,e0caca1a0463716aed7f06af54430670,6ffcc82ec181095a0b17fd0f7ce55922
c5ab856b-026b-4fa7-8a37-fcd4094658ff,fb354152-0feb-41a8-b9bc-cbf7427dfd8e,ca9b6f19-7084-4da1-baf4-3fc22ad68a58,>10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Thông th??ng,3,NaN,ml,None,1,NaN,150,148,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,4308a0aee11e6c890bf3a42455ccbc86,8f5b30fe49b451bdb3f57e49781e0aba
c6983414-b6c7-4086-a303-a62dde534ee0,2a836ab3-28a5-489a-aa21-dfbf2b7fdfd7,ff3f0add-f3d1-47f7-beb8-e01b82b5ef54,12 tháng tu?i,< 13 tu?i,2,Month,12,156,T? 1 - d??i 13 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2c1c9e64ece5be59313047128135de78,c15b9e8952f275e14df0c3f788d01d09
c717f352-f3bf-45d2-946d-4f1b5f9598e5,db40503e-8e12-4fbc-93f6-9f44ba1fa850,6adcce41-9314-4491-a5bf-032e6e039664,,,3,Week,0,1000,Tiêm b?p 0.5ml - Sau ph?i nhi?m - ?ã d? phòng,2,NaN,ml,,0.5,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,af32a5508c522084dbab1c72d56c6ad9,f5075a58c035c6fac4949994376b28b0
c9b8f250-b550-4347-ad38-e0c4b76306e7,8f9f4e57-6f40-417b-b94f-ac39323d2254,97bfc31d-d30d-4672-812a-d63ebce8fa48,,,1,Week,0,52143,Tiêm b?p 0.5ml - Sau ph?i nhi?m - Ch?a d? phòng,5,NaN,ml,None,0.5,3,3,3,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,0e472774537aacc85353b3ec36648fa8,5794b25f3b285cbaef8a77ef7ee8aa43
ca05ea18-5e66-450e-a145-ed2f9159bc89,b86bde02-9680-42d2-a0ee-3d8cf7bb76fd,c7c2847b-44d5-4f22-a6ca-f60eda429687,7 tu?i,,3,Age,7,1000,T? 7 tu?i - ch?a tiêm BH-UV,3,NaN,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,7c1998eedb8e5c21333c6eac255cdf63,13441f2a423012c84dcbb0f7be2de1ac
ca21e6d8-6072-4d95-ba6a-bedc1107dc4e,2c9aa955-a4db-4a34-8b9b-995367b27c65,437ed761-7a82-462e-a8ce-7e1fd15032bd,6 tu?n tu?i,< 6 tháng tu?i,1,Week,6,26,T? 6 tu?n - d??i 6 tháng tu?i,2,2,ml,None,2,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d38d94d607adf6d066b5586417f0a99f,180b27accf3be815d1f5f896caf31fb4
cab57fd7-dc47-4c0e-a10a-e25edcd4ed62,8008cd18-ee15-4847-9ccc-7dedd3b698ef,65bd51b4-34e3-47fc-87a4-7651ee3ba317,>= 02 tháng,,1,Week,8,52143,T? tròn 02 tháng tu?i tr? lên,3,NaN,ml,,0.5,30,30,28,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,983b6741e39be95f58b2728e0d5eee8b,3eaf3402d94b565a07d651bd9976b713
cad4af24-ec30-4874-bd3e-f4bac4b591c9,74bb0505-232f-47ee-9ec1-efc030300f01,f7b6a56f-eb21-45e8-af79-ace66797ded2,1 tu?i,< 2 tu?i,2,Month,12,24,T? 1 - d??i 2 tu?i,2,2,ml,,0.5,NaN,60,58,FALSE,TRUE,None,4/15/2025,4/15/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,6c33343a7223afcf5a920772669a54a2,78428714f27799b03fdf187c77759ef9
cb573063-a744-4a60-9053-8a07a28de17b,2a6d6947-7953-4213-b28f-e5a36237717b,97bfc31d-d30d-4672-812a-d63ebce8fa48,0 tu?n,,1,Week,0,52143,Tiêm b?p 0.5ml - Booster,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/4/2024,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a7a13884c90501d8fb98ec73980360a4,1590c869caf6446e0684b83482789e8a
cba594da-4eb8-4c4d-9f6e-4633833332d5,d78d43b3-65d4-4452-a438-5d73f4bfa2ef,5279d7bb-8916-46dd-91a1-53838bee091d,2 tháng tu?i,,1,Week,8,52143,T? 2 tháng - ch?a tiêm UV,3,NaN,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,6477c69ae3dccadb99f4e4f990460d2c,50e6c1fbe060667be38d8c7774bd9396
cc0aab2a-c868-4f96-8de4-5cca21e4a181,1c34b556-8395-4479-9a1e-c09c416f7c9d,c831fd22-a28b-4976-a61c-d2d646d948ab,36 tháng tu?i,,3,Age,3,1000,Trên 3 tu?i,3,NaN,ml,None,1,0,0,0,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9fc4bb99d81330e09d203fb646bf3341,d360ef938369d9a6473253369f193b51
cc711817-7c62-44ba-9dd2-3e65c5010a39,963822c1-801b-41e9-826b-4b8d5cd0fd0e,678391be-ff09-4b83-8ead-f1a4e3d1562d,> 10 tu?i,None,3,Age,10,1000,Booster,1,NaN,ml,None,1,0,0,0,FALSE,TRUE,None,7/4/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,160c8000a6ec8d42edfceff0a49751dd,9e8a92d82406922bdc9ff57ae603844c
cc934ae1-8356-47a3-a6c2-68eae126604d,e1c3f187-7298-4666-a0e9-42f79e75bbe4,cd542041-0791-4943-bef1-47fc343e388b,,10 tu?i,1,Week,0,522,T? 10 tu?i tr? xu?ng - Nguy c? cao,4,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,8/17/2023,1/3/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ce20a4d519fa20e7b9b7ea2244ca8d51,c27e7832314938f2a8f8bfad8cedb298
ccb50844-03f4-4939-b88e-eaf079e77a21,46b58b3d-1ca4-4216-b963-3891c9338e0f,543e9685-b1fd-4efd-a670-38a788feabdb,7 tu?i,,3,Age,7,1000,T? 7 tu?i,2,2,ml,None,0.5,30,30,28,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ad92929906838a4fe43a38341ea4e55a,6749d80050acf7b5f21d64116356ce49
cd2f38ec-c88b-444e-a2d0-a55f0ab15f8c,cbb4a116-3817-4680-be72-ca0f699ecc74,7067ae7c-beac-45be-9b3f-dc7b05486620,6 tu?n tu?i,< 7 tháng tu?i,1,Week,6,30,T? 6 tu?n - d??i 7 tháng tu?i P? 2+1,3,3,ml,None,0.5,NaN,60,58,FALSE,TRUE,None,2/6/2026,2/6/2026,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,38c89fe37a8161f9fb1c0bab60710ad1,7800ce6c47ef37a495647569638cdab4
cd4e561a-df08-470c-9a49-d706ef7f31f7,f2159d16-ee85-4c57-b7e6-d5e3678ab692,994195b8-647a-4107-a282-bc4f20aebb67,12 tháng tu?i,< 7 tu?i,2,Month,12,84,Ch?a tiêm s?i ??n - T? 1 - d??i 7 tu?i,2,2,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/5/2024,7/5/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ab3af56a61ccfd8b4b924baa558b38e1,fedb43f6b727ea66854d4ebd1fe443e8
cdcd340a-ce9d-44f6-a65f-5e6a21e950df,385b5ed0-340e-44ba-8479-548e3a777371,f812def4-8e9f-404e-9ecc-8509113ad10d,7 tu?i,< 14 tu?i,3,Age,7,14,T? 7 tu?i - d??i 14 tu?i ch?a tiêm BH-HG-UV,3,NaN,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,2bfdcd5f38a813471baf21d1d4cc8529,65df948d635b521cee2da1fc5395b006
cde54c52-c72f-491e-aebe-cc743e51e5c5,10fecf80-ec12-4177-93e0-d78125a10086,ad980c82-0ed4-4793-a7e6-3b74ab3d3db7,50 tu?i,,3,Age,50,1000,T? 50 tu?i tr? lên,2,2,ml,None,0.5,NaN,60,58,FALSE,TRUE,None,10/4/2024,11/7/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,41d98b93098b045e21dada180be1be21,2ca6030a191cd300787aca81ba22d515
ce2b72fb-dc7d-47c9-8b73-97f94a789916,71cb4571-28da-45a5-b710-4f2e988f9fd4,0eabd09e-baae-46f5-93e8-a8894d3e2bfb,,< 20,3,Age,0,1000,T? d??i 20 tu?i tr? xu?ng - Thông th??ng,3,NaN,ml,,0.5,NaN,150,148,FALSE,FALSE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,015ff9bcf947c1bb5f3bb8b05f180675,f748f0258df64141b3c5549cf21f95be
ce65ce59-aec1-483d-9d66-0233d9a02312,60d63510-dd5f-410c-ae7b-6956711a4b86,6c6438c6-d253-47ae-ab0b-f0bcca3ad323,>= 6 tu?n,2 tu?i,1,Week,6,105,T? 6 tu?n - tròn 2 tu?i,4,4,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,8/22/2024,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ddd3a3ca1ac1842020446655417996c0,fbeec69d6968a22a13f9a9ef54d68a52
cec7ea06-9b78-4bd5-ae47-a1dec7370347,ae7e3c5b-6e72-4ead-b8e9-129a2e16a789,ff3f0add-f3d1-47f7-beb8-e01b82b5ef54,13 tu?i,,3,Age,13,1000,T? 13 tu?i,2,2,ml,TRÊN 13 TU?I,0.5,0,0,0,FALSE,TRUE,None,12/9/2023,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,5b21774d375684ed4de1962218855a2b,336f1d73b21387739616990b0ad06d79
cf070bb4-4665-4d9c-b831-9537ea2ccd36,2a836ab3-28a5-489a-aa21-dfbf2b7fdfd7,ff3f0add-f3d1-47f7-beb8-e01b82b5ef54,12 tháng tu?i,< 13 tu?i,2,Month,12,156,T? 1 - d??i 13 tu?i,2,2,ml,None,0.5,NaN,90,88,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,a8d9706ed6dab5fbafbca7d7073640d7,21061033bb77c0821fbbebab2c734864
cf1557ed-3e7d-4923-ac20-63a5198f2d94,bdc16517-57c1-4436-8edf-5df8746bc998,2aeb30fd-c7c7-4f6e-b530-747f12cf9133,>= 15,< 56tu?i,3,Age,0,56,Booster,1,NaN,ml,None,0.5,0,0,0,FALSE,TRUE,None,7/4/2024,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,8fe0fd89ea8056d0b21cbb649cfcd556,5e16ebc02ff306be302709c4e082333e
cf168611-9930-48cb-b51f-646105cd3420,f5b16f24-afe6-4f30-a879-83c670d56515,c07b5616-0b15-457e-b33d-2d39098fd81e,,10 tu?i,1,Week,0,522,T? 10 tu?i tr? xu?ng - Nguy c? cao,4,NaN,ml,None,0.5,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,9e176c52c91484d9aa1cdd149245b165,310e3bf3495ec46344e31f9a8b36043f
cf67e10a-bc00-4a99-8a07-1d0a07b4c129,73214d94-cc99-4253-8d51-0a3fdeb0394f,f44a0269-f87c-4ea8-ba37-be5e01fc012e,>= 20 tu?i,,3,Age,20,1000,T? tròn 20 tu?i tr? lên - Thông th??ng,3,NaN,ml,,1,0,0,0,FALSE,TRUE,None,4/11/2025,NaT,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,d82a1b818f409d29f691e5183dc88144,5d109e8526fdc261bb00d9d1ddf72f04
cfdcf226-ac5e-40ed-be7f-aec9ac96184f,21dca72d-a8fc-4e35-94f9-b3e1c883d6cf,6c6438c6-d253-47ae-ab0b-f0bcca3ad323,6 tu?n,24 tháng tu?i,1,Week,6,105,Tiêm m?i 3 sau 1 tu?i,4,4,ml,None,0.5,NaN,180,178,FALSE,TRUE,None,12/9/2023,4/24/2025,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,82ff74295f4990b7f193a978d83c53e3,47a3412c914cc919f8625e58f7f3c7c8
d083f6a5-ea41-498b-a196-07b939703e42,fec81951-c57a-46aa-bdac-77584589cb2f,5708d1a5-28ee-43a4-9374-23b8f6799c7c,9 tháng tu?i,D??i 18 tu?i,2,Month,9,216,T? 9 tháng - d??i 18 tu?i,2,2,ml,None,0.5,NaN,360,358,FALSE,FALSE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,76a99b6ff898c0b90de2135ab222a637,39d7df4ca0f26c0313d1fd9f5a5cbc85
d09ebe4e-88ed-4890-9045-1737beef8b9a,43f0bd41-c915-4776-bf42-4492fd9eebc7,ca9b6f19-7084-4da1-baf4-3fc22ad68a58,>10 tu?i,,3,Age,10,1000,Trên 10 tu?i - Tiêm nguy c? cao,4,NaN,ml,None,1,30,30,28,FALSE,TRUE,None,8/17/2023,12/9/2023,3/10/2026,02c92e10-acde-4ab9-8c7b-047bbaf9fd8a,ed38394fb926ee084056b778238868f6,2ecf2219c253fb1c61fd0dd791f31393
